data.reading,data.name
3.7980390321463346,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7966121402569115,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.791598198004067,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.779691242147237,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7714678910560906,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7525143129751086,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7508061821572483,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.747686675749719,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.732318776194006,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7144576921127737,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7043350930325687,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6992128025740385,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6858941321261227,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.677669834345579,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.672395165078342,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6541635203175247,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.634098764974624,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.627381526865065,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.618717157281935,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.618410001974553,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6045427918434143,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6041837888769805,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.6034933142364025,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5846849880181253,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5841521420516074,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5658799740485847,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5596934920176864,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5572164189070463,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5540194800123572,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5448485701344907,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.543586211744696,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.528655529022217,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.52800454525277,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.5171850589103997,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.500229555182159,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4992661718279123,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4979048660025,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.496518602129072,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.49639432458207,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4949735808186233,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4840979701839387,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.482234714087099,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.481638506986201,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.481186506804079,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.479569565039128,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.474568529985845,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.473044359125197,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.451051037758589,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4499035766348243,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.448931582737714,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4480949752032757,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.44684850377962,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.44069337984547,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4391422350890934,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.437653160188347,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4331929166801274,TRIP_SEGMENTATION/create_places_and_trips
3.4260316868312657,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.416464345064014,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4144163471646607,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.4120704759843647,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.41139213507995,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3995655849575996,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.373305815272033,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.371857274323702,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3692558128386736,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.367581422906369,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.367502424865961,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3656474510207772,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3590233493596315,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3571471916511655,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3559015057981014,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3549126950092614,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3519805683754385,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3470660862512887,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.342855035327375,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3401230797171593,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.338313563261181,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.336358678061515,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3325414028950036,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3277700929902494,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.322789762634784,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.322295581921935,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.318418633658439,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.311286013107747,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.310541965998709,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3100917800329626,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.30518898088485,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3049518493935466,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.303802081849426,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.303789908066392,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3014133139513433,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.3007377479225397,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.300008940976113,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.299000132828951,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.294197842013091,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.291454119142145,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2868936248123646,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.28506925329566,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2815847592428327,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.280355132650584,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.277908361982554,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.26987844100222,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2687907717190683,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.268568911124021,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.264152921270579,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2635734588839114,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2633067606948316,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.2610947811044753,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
